ID,Lab,Hand,Sex,CDA2,CDA4,CDA6,Contra,Ipsi,K,D_prime
sub-Vog070,Florida,l,f,0.236046871680844,0.715865446897412,0.0645312033645369,0.390148983627088,0.0494843034159559,2.62387139763452,3.02534534608037
sub-Vog071,Florida,r,f,-0.536956503580137,0.477118184746275,0.254784620212933,0.635357616116524,0.550554361007711,1.21012192799566,1.69716221285874
sub-Vog072,Florida,r,f,-0.741217403400314,0.112137101228138,0.548680392117617,-0.759132242272665,-0.734046914820254,2.49274795886357,2.17876320755618
sub-Vog073,Florida,r,f,-2.1269998215041,-0.518394529611823,-2.17282662630246,-0.563696019389395,1.06001507242209,2.34543778610618,2.01642739861935
sub-Vog075,Florida,r,f,-0.575752640747675,1.37148795024225,0.160467820404193,-0.922397044155627,-1.19993499615485,1.80800678627116,1.59931981708501
sub-Vog077,Florida,r,f,1.74748652004668,0.764302292019711,-0.0577477523880569,-0.281486414155153,-1.08770116924415,1.70196413319193,1.58831767155956
sub-Vog083,Mainz,r,f,0.00887500552878817,0.116674008214757,0.193189999846002,-2.27419475147698,-2.3754409321549,1.66407057836116,2.38521213631286
sub-Vog086,Mainz,r,m,-0.190058893337383,-0.833537691969727,-0.160384213877817,-1.3601586561003,-0.974748064202741,2.5084466546354,2.3914490208792
sub-Vog087,Mainz,r,f,-0.63611073067142,-1.25900771904261,-1.24124757258695,-6.11536698347876,-5.07510916585949,1.82089184378187,2.1610849906108
sub-Vog089,Mainz,r,f,0.695232300436463,-0.017462196039703,0.365507215501635,-2.84746556710915,-3.18315669548232,2.2605295964787,2.16397623664742
sub-Vog091,Mainz,r,m,-0.318836321871641,-0.859611863546537,-0.987825404070435,-2.02672168648773,-1.30453292071411,2.50131128916014,2.50633193170824
sub-Vog094,Mainz,r,f,-0.644776027551573,-1.04334126394237,-0.203101982609371,-2.17126975187807,-1.52912645350237,0.215972342089989,0.182478041428464
sub-Vog096,Mainz,r,m,-0.303975735602338,-0.903654658641384,-0.71176324877082,-2.53913706531131,-1.90260168993676,2.10112533954979,2.42531785200718
sub-Vog097,Mainz,r,m,-0.731770021664511,-1.34646346894853,-1.79375013140965,-4.32460588478767,-3.03236195329494,2.30551456606072,2.54640453518878
sub-Vog099,Mainz,r,m,0.608710216372089,0.0465748972109553,0.373515382718342,-2.1506481508252,-2.45501726742162,1.93616737421352,2.49249372411979
sub-Vog100,Mainz,r,f,-1.0191260221446,-1.08644722978078,-1.17538123243753,-1.99978350171185,-0.909559621086511,1.30660558008514,1.29350130531573
sub-Vog103,Mainz,l,m,-0.287075538420351,-0.153434394410627,-0.520396085136409,-2.92717614583835,-2.58947733996202,1.75824034900788,1.67830111346292
sub-Vog104,Münster,r,f,0.447441522362645,-0.962060531510381,-1.06727744369121,-1.49827612778507,-0.952368334427743,3.5419952844807,3.71352442827891
sub-Vog105,Münster,r,m,-1.01315231239521,-1.25614185194988,-1.68412916323518,-1.95464982368432,-0.624688271132789,2.56570252514125,2.74916122101662
sub-Vog106,Münster,r,m,-0.962875794321204,-1.96219877558476,-1.84058860090353,-3.73280263332555,-2.14641807302458,2.26891405586275,2.78890512206943
sub-Vog107,Münster,r,f,-0.802453576831262,-0.407300476941515,-1.36131087162083,-3.3290768694804,-2.44947297034697,3.18799788432257,3.03124068202562
sub-Vog108,Münster,r,f,-0.504791235388554,-0.277171045492033,-0.757494110636614,-1.29195656734157,-0.780338894889943,2.23944860276961,2.40412560953179
sub-Vog109,Münster,r,m,0.106623719275747,0.0498085659950227,0.0561793388885124,-0.647986424367688,-0.734257542102544,2.47383107860181,2.63636751591698
sub-Vog110,Münster,r,m,-0.712808902832204,-0.918556270466508,-1.60310958375023,-3.48852195380202,-2.40994271367113,2.68054924068218,2.64213915995395
sub-Vog111,Münster,r,f,-1.12781454389993,-0.991545270689816,-0.907803025264096,-0.634724861015379,0.375621803614333,2.6710494108291,2.77880250498671
sub-Vog112,Münster,r,f,-0.92671687141259,-0.767192716332362,-0.743110114628717,-1.84268410926879,-1.03247776729459,2.72009782326163,3.14318874672798
sub-Vog113,Münster,r,f,-1.03619857500999,-0.927190715850062,-0.675279259682211,-4.45516527974832,-3.57643487702709,3.24900768367048,3.08191936494988
sub-Vog114,Münster,r,f,-0.850386015174599,-1.00225171979078,-0.467906294798836,-2.87652243097407,-2.0981812393637,2.34823004601487,2.62835671037313
sub-Vog115,Münster,r,f,-1.30616958999302,-1.96148093682726,-1.80010071575448,-3.20434445309591,-1.51386416484057,2.86264832329989,2.83305399205506
sub-Vog116,Münster,r,f,0.280543223613275,-0.546896690385528,-0.473624787562984,-0.962547069422942,-0.709526190725103,1.99288880511967,2.01779056994734
sub-Vog117,Münster,r,f,-0.302763217921831,-0.500057445120469,-0.635254435462548,-0.943507040643287,-0.464709382013663,1.6473934675812,1.53016920687544
sub-Vog118,Münster,r,f,-0.146866667252483,-0.647836701935507,-0.818796086297242,-1.03167939936492,-0.53207094924309,2.40855092204717,2.5244640283508
sub-Vog119,Münster,r,m,0.561357237960697,-0.240956365063326,0.231513954918198,-4.1224457249984,-4.28763972128474,2.83788564128414,2.82669737123943
sub-Vog120,Münster,r,f,0.115605697892934,-0.645289703539756,-0.43369979641682,-2.10453508671533,-1.77237831560546,3.19863667681143,3.16219110695447
sub-Vog121,Münster,r,f,-0.801320738456056,-1.46030015768834,-1.80819841764066,-3.92323621770994,-2.55805048294828,2.98117635619304,3.17023907467282
sub-Vog123,Münster,r,f,-0.255866887333546,-0.440317712286422,-0.295107367713598,-2.17563030973372,-1.80265341593095,2.88610904422069,2.80681234625578
sub-Vog124,Münster,r,f,-0.126372390034125,-1.41553078226131,-1.02325921634216,-3.62872633776685,-2.76890034168482,2.95909425977557,3.09654500223261
sub-Vog125,Münster,l,f,-0.267929268820304,0.136441621303804,-0.55833720883974,-5.0932780918418,-4.86084120574749,2.14281471395023,2.13449192427652
sub-Vog126,Münster,r,f,-0.825880358623782,-0.781688711213986,-1.77677231063962,-1.43434241625195,-0.30824016837522,2.91776610294147,3.24413777284026
sub-Vog127,Münster,r,f,0.0128043541398742,-0.730888509221331,-0.689654268336493,-2.1909873523008,-1.72018014198643,2.84588009101712,3.29659127352175
sub-Vog128,Münster,r,f,-0.192033638874424,-1.29709373786504,-0.742483478993133,-1.78468154732378,-1.07684512684676,2.05210594446426,1.75960624934031
sub-Vog129,Münster,r,f,-1.06824024243207,-1.64828554519355,-1.33943987648334,-7.09836971150437,-5.72569305330681,3.06115201862865,3.37674929424823
sub-Vog131,Münster,l,f,-0.602264611294064,-1.60500593730155,-2.19035872600726,-1.14641729933865,0.304720796847854,2.18957752322689,2.07556873117819
sub-Vog132,Münster,r,f,-1.06891568139737,-1.75050637036551,-0.928084931816629,-3.70754539479071,-2.45234953729035,2.8249777680047,3.19069050679288
sub-Vog133,Münster,r,f,-2.19700249245753,-1.5490456201067,-2.29571202617088,-5.37475218726462,-3.36053794138049,2.43237270463045,3.15592666517842
sub-Vog134,NorthDakota,n/a,m,-1.21369778595448,-1.15006300644209,-0.707183757602546,-2.17193584690174,-1.13791584049564,2.82524291292073,3.11449752981975
sub-Vog135,NorthDakota,n/a,f,-0.0477598468399827,-0.344051772772535,-0.641095455646627,1.10546605659187,1.41562195343869,1.60783234177505,1.55481215614343
sub-Vog136,NorthDakota,n/a,m,-1.20195101051915,-1.57976758105181,-2.35404158992902,-1.87403505301688,-0.17280575291094,1.88777295043262,2.017177341138
sub-Vog138,NorthDakota,n/a,m,-1.80805066674603,-1.65620629348706,-0.958644284971417,-1.48964444888813,-0.00218831708539027,2.13992625285507,2.17133284094002
sub-Vog139,NorthDakota,n/a,f,-0.571104938767389,0.0846351751118163,-0.701030070805133,-0.690795496845795,-0.288289955728211,1.09414034696541,0.95280161206697
sub-Vog140,NorthDakota,n/a,m,0.543926774840914,0.0823521994962376,0.394756999144004,-0.903371740169357,-1.24771877741843,1.91002588728531,2.00392287862723
sub-Vog141,NorthDakota,n/a,m,-1.13119642782837,-0.781615755537137,-0.774020285955336,-0.718650404938633,0.169393156644788,1.90180065667723,1.89846183172152
sub-Vog142,NorthDakota,n/a,m,-1.26374367964629,-1.06394378256889,-1.11774016742531,-0.99578466015957,0.148498663090381,1.23805853024859,1.39563578540363
sub-Vog143,NorthDakota,n/a,f,0.0158393775067011,-0.235865412671781,-0.843958878825653,-1.69865208659155,-1.33751527995795,1.15434441042378,1.47224104825616
sub-Vog146,NorthDakota,n/a,f,-0.776690030189095,-0.0284529853016862,-0.881990650077408,-1.32681526333437,-0.734723814872347,1.82241459175065,1.68319947083039
sub-Vog147,NorthDakota,n/a,f,0.674091378036356,-0.569946671971146,-0.289560353391295,0.781875380097341,0.852005563012934,1.73933133959524,1.81068551800512
sub-Vog148,NorthDakota,n/a,f,0.275721567380328,-0.12404079777634,0.465129711318332,-1.83964425241917,-2.04173112824098,1.45342297300232,1.69795019383539
sub-Vog149,NorthDakota,n/a,m,-0.180950060270281,0.370865854905926,-0.0876449707795507,0.848906817895433,0.814938327768299,1.0156933481112,0.951491805875918
sub-Vog150,NorthDakota,n/a,m,-1.08399968217181,-0.987874452800923,-0.835107287554061,-1.47355900171963,-0.460707424644892,1.88058824708957,2.18232851527293
sub-Vog151,NorthDakota,n/a,m,-0.437058199001461,-0.478631133902336,-0.220062200120053,-0.870086793636905,-0.519286723771905,1.42632749504407,1.67367758161088
sub-Vog152,NorthDakota,n/a,m,-0.307278198384684,-0.659229409113671,-0.657680536916015,-2.18972953517509,-1.63288209596957,2.03976528848021,2.01665175427467
sub-Vog153,NorthDakota,n/a,m,0.364674347451347,-0.328656176329609,-0.0936000790875483,-0.80016183396949,-0.78909403437637,0.956535813971742,0.898940997229711
sub-Vog154,NorthDakota,n/a,f,-0.64310777402303,-1.03227136113308,-0.849053701187336,-1.34929664228536,-0.539714087246235,0.544592386960178,0.496292446650382
sub-Vog155,NorthDakota,n/a,m,-0.123421236322041,-0.483349889496968,-0.426717075300442,-0.850669717440346,-0.497839154053531,2.49126809106453,2.92615334167188
sub-Vog156,NorthDakota,n/a,m,-0.0184288338328356,-0.250804624126185,-0.403254615258415,-0.0603199917449071,0.165147326404124,1.16606056880234,1.51434704906217
sub-Vog157,NorthDakota,n/a,f,-0.0236132480304714,0.382574712131445,-0.0858096909196342,-1.49819251739735,-1.59489067916806,0.99180256264367,0.821806479035987
sub-Vog158,NorthDakota,n/a,f,-0.716468243261121,-1.31269308200749,-0.590938812328193,-0.702715777050454,0.176771051349168,2.71951396356547,2.65612414377296
sub-Vog159,NorthDakota,n/a,m,-0.302309662904282,-0.630147198501147,-1.1665197053969,-4.15407779734823,-3.44269390166528,1.21495484880187,1.31552699674359
sub-Vog160,NorthDakota,n/a,f,-0.578688761899557,-0.247767378023218,0.692523700942155,-2.89157247170425,-2.83650123783033,0.695970275911801,0.659967200407965
sub-Vog161,NorthDakota,n/a,f,-0.200093591841808,-1.06351320343338,-0.989722161953444,-1.08425236192668,-0.315740506700058,2.19839491727462,2.14063140564811
sub-Vog162,Ohio,n/a,f,-0.0610802378566465,-1.17530737236117,-1.03754976607349,-1.87742988295599,-1.163316914824,2.34032849212671,2.34123505995554
sub-Vog163,Ohio,n/a,m,-0.800469248573195,-0.0268675336569061,-0.813622294965023,-0.0956287457935492,0.454381710779253,1.99642828015532,2.02960389451636
sub-Vog166,Ohio,n/a,f,-0.338568699587641,-0.751776262656597,-0.277943938468309,-2.13602493438442,-1.69303598583314,2.04122283140333,1.83915223446475
sub-Vog169,Ohio,n/a,m,-0.220659136371403,-0.919166552112859,-0.665947541334957,-1.1873587905373,-0.547852241926606,2.43526984913734,2.43931561397073
sub-Vog170,Ohio,n/a,m,-0.674930115382434,-0.53555226783449,-0.162017059733556,-0.915809482636574,-0.440465154517224,1.93041636601412,1.92145032053235
sub-Vog171,Ohio,n/a,m,0.0585665318911224,0.964690988393518,-0.880483490358314,-0.28612308041601,-0.395080736872863,2.07034771939129,2.04612398756852
sub-Vog172,Ohio,n/a,f,-1.14307627412296,-2.2322468853048,-2.26069047179569,-3.21647872404327,-1.33841658442035,1.86384063805694,1.63959012075589
sub-Vog173,Ohio,n/a,f,-0.878115446188424,-0.872862699271821,0.00333508072596694,-1.4389764521608,-0.884164949126716,2.68522242473617,2.75152574343865
sub-Vog175,Ohio,n/a,f,-1.190896879947,-1.21368986677409,-1.38009954970607,-4.6821577329672,-3.42318268448119,1.72127944898576,1.83841213554469
sub-Vog176,Ohio,n/a,f,-0.678328962575273,-0.415993362505793,-0.278370775693472,-1.85210993372899,-1.40727387325689,2.1665884450776,1.9696118125358
sub-Vog177,Ohio,n/a,m,-1.59413517191582,-2.19403390142062,-1.87118197588249,-2.83243318172567,-0.938227974321502,1.97287586380145,1.79550065708038
sub-Vog178,Ohio,n/a,f,-0.961672638093729,-2.33877361784519,-2.39096403270481,-5.08110057991698,-3.18929870201984,3.34941727794396,3.39194095938259
sub-Vog179,Ohio,n/a,f,-0.467685257338989,-1.06266279100482,-1.44983821258768,-1.56552250278656,-0.578947959801669,1.93541620507023,1.98416775141506
sub-Vog180,Ohio,n/a,f,-0.306113599050486,-0.446975725880719,-0.27882553174139,-0.695271521365604,-0.35775866474039,2.32840058688298,2.05271195971917
sub-Vog181,Ohio,n/a,f,-0.327042765785428,-0.664673488402568,-0.0210693819868831,-1.39770200695952,-1.07566238196248,3.1591655643739,3.38413283773808
sub-Vog182,Ohio,n/a,m,-0.240238718011284,-0.901127023709532,-0.703896725822884,-0.868927008724321,-0.243102511230323,1.75304008448795,1.9365893036832
sub-Vog183,Ohio,n/a,f,0.243006664666331,-0.133657088009478,0.338311494630983,0.281311180126566,0.124448914506421,2.38511925803279,2.56645935025183
sub-Vog184,Ohio,n/a,f,-0.972732170750056,-1.06574761379771,-1.05724054867368,-0.84000750415078,0.197060488531818,2.34938056808442,2.24206386504711
sub-Vog185,Ohio,n/a,f,-0.777479639402467,-1.45979001108026,-0.681581978007968,-1.71898568579095,-0.743716367662627,2.73704093567251,3.28284494469348
sub-Vog187,Reykjavik,r,f,-2.8648830560241,-2.0810974303272,-1.07208000658122,-4.66756192781006,-2.66389237180263,1.93861956295031,2.55832060841112
sub-Vog189,Reykjavik,r,f,-1.05104834115071,-2.30492852378469,-2.20250135898229,-6.81208059985477,-4.94145950581098,3.04648813954077,3.53202488384741
sub-Vog190,Reykjavik,r,f,-1.01016335859654,-0.917556213695293,-0.73456271726919,-1.79959146324654,-0.917898003977761,1.30165506138305,1.35776977051843
sub-Vog191,Reykjavik,r,f,-0.0323949314399623,0.194323496011818,0.0605174647617895,-3.79747080863648,-3.86737356840816,1.66706607321939,1.75782345170958
sub-Vog192,Reykjavik,r,m,-0.491799148142569,-0.398402636804713,0.38518576752739,-1.8943164696436,-1.74783780306629,2.11182343637739,2.08794066283377
sub-Vog195,Reykjavik,r,f,-0.314265250445012,-0.315407099906645,-0.805567407913142,-1.74830718001281,-1.2750345949989,0.407327936731923,0.34184258910782
sub-Vog196,Reykjavik,l,f,-0.582132674384328,-1.33826738723167,-1.44541656011378,-2.2164537636392,-1.04964134224631,1.50030057493868,1.23487753790606
sub-Vog198,Reykjavik,r,f,-0.0925000851970537,0.252837997183741,-0.47543548164055,-2.37872334277252,-2.26121688390039,1.7789031523324,1.95874573839605
sub-Vog199,Reykjavik,r,f,0.173909437554827,-0.286255636568862,-0.185232488786602,-4.41627213809011,-4.30922104729308,2.04187886221501,1.86592854367738
sub-Vog200,Reykjavik,r,n/a,0.415629882460898,0.36655923428625,0.350683212015733,-1.69407316082946,-2.0961652781035,1.6794983189172,2.06873953421041
sub-Vog201,Reykjavik,l,f,-0.251416328445714,0.0292808095899944,-0.0650633650376151,-2.74937763755115,-2.67676065759663,2.43514510674384,2.64055625298821
sub-Vog202,Reykjavik,l,f,-0.229208817992244,-0.653588416225573,-0.731125803813912,-2.84019654338289,-2.27288308997968,2.0074706717038,2.302808088385
sub-Vog203,Reykjavik,r,f,-0.699199194483282,-0.378455745638536,-1.18404921933808,-3.92043764686285,-3.17153826735252,2.06540664292097,2.18337557925126
sub-Vog204,Reykjavik,r,f,-0.71114739214274,-0.689901074266925,-1.01484227998809,-3.48837761844768,-2.70361819778735,1.71505167552049,1.72830151022938
sub-Vog205,Reykjavik,r,m,0.329730196094763,-0.156839109281248,0.0509413343821149,-2.78660852852665,-2.86285795242662,1.53244740731245,1.61049124874235
sub-Vog206,Reykjavik,r,f,0.05026941331582,0.275008707873458,-0.454537966124004,-2.53950557830702,-2.47179627950187,1.39657488402762,1.33442302473665
sub-Vog208,Reykjavik,r,m,-0.446344715915253,-0.474923438797565,-0.1779716786973,-0.696641464191709,-0.338857555927577,1.48694452006269,1.42678118134258
sub-Vog209,Reykjavik,r,m,-0.354671875493819,-0.188400197150239,-0.795920173200476,-1.94255725296397,-1.50991097334675,1.86246768112845,1.90446004051292
sub-Vog210,Reykjavik,r,m,-0.24875546358255,-0.984604403562024,-0.432901022425329,-0.575909049024975,-0.0166684434446442,1.67340913438917,1.94864842330099
sub-Vog211,Reykjavik,l,f,-0.398285595425208,-0.416265594041249,-0.288968059427838,-3.02978724140584,-2.64097122534426,1.3058312194294,1.08469362651817
sub-Vog213,Reykjavik,r,m,0.0296185567536357,-0.0963000178480781,0.408672398019136,-1.02142948747306,-1.11967403674329,1.96896362938841,1.92996085065005
sub-Vog215,Reykjavik,r,f,0.250220145148353,0.353019853451775,0.276090763716763,-4.66692845819036,-4.95954583516191,1.24019832026692,1.07677988993003
sub-Vog216,Sheffield,r,f,0.241768225434084,-0.0299482246678133,0.735362776246075,-2.43078158669158,-2.75509591078695,1.00137964036448,1.14358332987941
sub-Vog217,Sheffield,r,f,-0.317652993990172,-0.0517655144594043,-0.21456702391547,-0.850158482510632,-0.669613297228074,1.03984197368919,0.986537340664237
sub-Vog219,Sheffield,r,m,-0.330285424207975,-0.852472297698562,-0.471799496573838,-3.32574632733339,-2.77285943882946,2.21830872278627,2.26730690301952
sub-Vog220,Sheffield,a,f,-0.219428197948421,-0.915444699710204,-1.08472949983089,-3.58639897078146,-2.84490509775852,2.41191753770217,2.33211400612925
sub-Vog225,Sheffield,r,m,0.0157015733691831,-0.0549055352936782,0.603260187340121,-2.43932288908958,-2.62571337487106,1.51777941038014,1.60379747412317
sub-Vog228,Sheffield,r,f,0.72917315262329,-0.658596538536742,0.00358594403428205,-0.359027165842824,-0.342207705626116,2.66272480906627,3.08083879601979
sub-Vog229,Sheffield,r,f,0.0891047267626242,0.211749588910964,-0.111130317342691,-0.965363279126788,-1.01902682647783,1.80004362195947,1.64875129326261
sub-Vog230,Sheffield,r,f,-0.63244891285553,-1.81786459964361,-1.45980512264202,-4.57951844483805,-3.27058780354565,1.38173949749413,1.53169134634951
sub-Vog231,Sheffield,r,f,-0.0942521089204938,-0.393110350361958,0.772662274092938,-2.34095676882892,-2.45833696386234,1.43737177212106,1.55106971546194
sub-Vog232,Sheffield,r,f,-0.175223312236102,-0.611453501053829,-1.19517958576878,-3.82498359706283,-3.16682055921648,1.78912821273714,1.50558095894073
sub-Vog234,Sheffield,r,m,-0.82306054528161,-0.915130995415446,-0.957475700023676,-2.15649104380439,-1.25592071586918,2.13582310753883,1.91760732876911
